0.08909809629164826,0.06679599732160568,-0.00023814395538304369
0.08776328712701797,0.013572613258854444,0.014008505121029378
3.3562489988980815e-05,0.23510712385177612,-0.08412435057818078
0.01951917582849676,0.21171250939369202,-0.07107176631689072
0.024320007967057964,0.21106263995170593,-0.07107176631689072
0.02558600439782147,0.214311882853508,-0.06262371689081192
0.030576501041650772,0.22340981662273407,-0.06758575289642694
0.025796731182537797,0.2227599322795868,-0.07627056539058685
0.021478604525327682,0.21171952663956252,-0.0711767460831214
0.0040867136460222866,0.21041275560855865,-0.07562071084976196
0.031226351857185364,0.22390770980886084,-0.07697025608849278
0.016279807314276695,0.22347863311361238,-0.07432101666927338
0.02968224476464725,0.2221100628376007,-0.07562071034787314
0.034475602209568024,0.21236231923103333,-0.06901584103133744
0.02439124708252564,0.2146665536966491,-0.07107176631689072
0.27037107944488525,-0.07574693531557155,-0.32971200346946716
0.26127317547798157,-0.0748712345957756,-0.32489911975619594
0.2717880599977911,-0.07422139495611191,-0.32256364822387695
0.26062333583831787,-0.0753846004173395,-0.3264627456665039
0.2684215307235718,-0.0820196121931076,-0.32068224804064264
0.2599734663963318,-0.0820196121931076,-0.322591376731565
0.28531762957572937,-0.0853241946881718,-0.3186645209789276
0.2833680808544159,-0.08228247183762565,-0.3212639391422272
0.27881911396980286,-0.08425861178012665,-0.32451316714286804
0.28661730885505676,-0.08392771239543526,-0.3160651624202728
0.2709550055011162,-0.0826694518327713,-0.32321348786354065
0.26972123980522156,-0.083319291472435,-0.3219137772753218
0.2742701768875122,-0.08498792812639724,-0.3212639391422272
0.22748097777366638,-0.0839691311120987,-0.32049887404082575
0.20691741106389944,-0.08321860891916819,-0.32386332750320435
0.21308260806010125,-0.08526885509490967,-0.3206140995025635
0.2762197256088257,-0.0839691311120987,-0.3211021622701253
0.27614512778773506,-0.08136976510286331,-0.3231639234579701
0.26999102730866446,-0.0826694518327713,-0.32321348786354065
0.2801188230214954,-0.08219726489130075,-0.32191380858421326
0.21578370034694672,-0.08582244414104052,-0.3199642598628998
0.2820683717727661,-0.08262410003695963,-0.3212639391422272
0.2645224332809448,-0.08536825751574356,-0.32386332750320435
0.2699593724466535,-0.08591869473457336,-0.3206140995025635
0.275569885969162,-0.08226433957215803,-0.32386352729200373
0.26192301511764526,-0.0820196121931076,-0.3238514761512126
0.28406659212889775,-0.08136976510286331,-0.3264627456665039
0.267121821641922,-0.08389095119499603,-0.32451316714286804
0.2599734663963318,-0.08392312787713054,-0.32191380858421326
0.2690713703632355,-0.08185430505268762,-0.3206140995025635
